Frequency (Hz)	Level (dB)
4437.500000	-36.920803
4441.406250	-37.216457
4445.312500	-37.339691
4449.218750	-38.357380
4453.125000	-38.722271
4457.031250	-38.473537
4460.937500	-38.432858
4464.843750	-39.189598
4468.750000	-38.998138
4472.656250	-39.392143
4476.562500	-40.122967
4480.468750	-41.110374
4484.375000	-40.954620
4488.281250	-40.984901
4492.187500	-41.778702
4496.093750	-42.401470
4500.000000	-42.798256
4503.906250	-42.690796
4507.812500	-42.694752
4511.718750	-41.783924
4515.625000	-42.109089
4519.531250	-41.993767
4523.437500	-40.588211
4527.343750	-39.811535
4531.250000	-38.840012
4535.156250	-36.843727
4539.062500	-35.623940
4542.968750	-34.614601
4546.875000	-34.293514
4550.781250	-34.721191
4554.687500	-35.025700
4558.593750	-35.873333
4562.500000	-36.754326
4566.406250	-37.416069
4570.312500	-37.220989
4574.218750	-38.291004
4578.125000	-38.927334
4582.031250	-38.600517
4585.937500	-38.204193
4589.843750	-39.119469
4593.750000	-39.504360
4597.656250	-39.324814
